date,store_id,product_id,promo_type,discount_pct,display_flag,campaign_name
2023-09-26,3,194,Bundle,0.2200191517568092,True,Summer Sale
2023-07-08,10,6,Discount,0.3908441026830767,True,Holiday Sale
2023-08-23,2,75,Bundle,0.37724350851533617,True,Summer Sale
2023-01-29,7,170,Bundle,0.24128303359874534,True,Summer Sale
2023-11-08,4,166,Bundle,0.3464369248404244,True,Clearance
2023-10-25,6,182,Bundle,0.2605196267635702,True,Clearance
2023-12-12,6,90,Bundle,0.3378310811098876,True,Summer Sale
2023-05-31,12,89,Bundle,0.1630685724555238,True,Clearance
2023-08-08,10,66,Bundle,0.2386533621369483,True,Clearance
2023-02-22,8,15,Discount,0.25470264626077765,True,Holiday Sale
2023-07-29,7,29,Bundle,0.32683523673299214,True,Clearance
2023-02-21,13,58,Bundle,0.10214021877403806,True,Clearance
2023-05-10,5,106,Discount,0.10134697183675387,True,Summer Sale
2023-01-10,20,112,Discount,0.3118849354754679,True,Summer Sale
2023-12-12,1,97,Discount,0.11593523284523784,True,Summer Sale
2023-09-10,22,61,Discount,0.3646929507395217,True,Clearance
2023-12-11,23,143,Discount,0.14859126455472052,True,Holiday Sale
2023-04-18,14,66,Bundle,0.3887735535356702,True,Clearance
2023-05-16,25,86,Discount,0.2810706549395661,True,Summer Sale
2023-04-17,23,101,Bundle,0.27154803104086134,True,Clearance
2023-06-02,24,154,Bundle,0.12270400252521194,True,Summer Sale
2023-05-28,14,175,Discount,0.3937892945864011,True,Clearance
2023-07-05,18,80,Discount,0.2421061029771942,True,Holiday Sale
2023-10-28,21,54,Discount,0.32428630220086196,True,Holiday Sale
2023-05-30,21,160,Bundle,0.3969879297385688,True,Holiday Sale
2023-09-02,7,57,Discount,0.11738504561509405,True,Holiday Sale
2023-04-12,11,168,Discount,0.1925240542250809,True,Holiday Sale
2023-02-18,19,128,Bundle,0.37423385219535055,True,Clearance
2023-12-15,19,141,Bundle,0.13492607700947418,True,Summer Sale
2023-01-02,7,166,Bundle,0.11494572143053473,True,Holiday Sale
2023-05-11,4,74,Bundle,0.28694134289571577,True,Holiday Sale
2023-05-06,1,121,Bundle,0.1085627056941913,True,Clearance
2023-06-17,22,20,Discount,0.29173776730554757,True,Summer Sale
2023-04-16,22,135,Bundle,0.2893783795293998,True,Clearance
2023-06-09,7,176,Discount,0.13362506532808494,True,Holiday Sale
2023-03-11,14,66,Bundle,0.1786263570925741,True,Clearance
2023-07-08,25,186,Bundle,0.17337095513984208,True,Holiday Sale
2023-06-07,13,183,Bundle,0.21308649667587343,True,Summer Sale
2023-08-03,6,75,Discount,0.2047634092130152,True,Clearance
2023-09-03,22,196,Bundle,0.18377237338739055,True,Clearance
2023-11-24,23,72,Bundle,0.2331456721440943,True,Holiday Sale
2023-04-30,8,96,Bundle,0.18821856041995855,True,Clearance
2023-06-23,16,161,Bundle,0.1832653253415389,True,Clearance
2023-03-19,3,31,Bundle,0.14823362597011883,True,Summer Sale
2023-02-03,22,174,Bundle,0.29858484671633484,True,Clearance
2023-07-29,17,193,Discount,0.3200613527805536,True,Holiday Sale
2023-11-30,13,74,Bundle,0.14549877037344433,True,Summer Sale
2023-08-03,7,151,Bundle,0.14055605070373028,True,Holiday Sale
2023-10-16,21,129,Discount,0.24546472582487253,True,Clearance
2023-08-22,11,10,Bundle,0.16740875711777628,True,Clearance
2023-06-01,1,195,Bundle,0.14543802999197736,True,Holiday Sale
2023-12-27,3,56,Bundle,0.33160806395381964,True,Clearance
2023-06-06,14,58,Bundle,0.2829700925494596,True,Holiday Sale
2023-04-07,1,34,Discount,0.17528675255315998,True,Holiday Sale
2023-12-29,4,199,Bundle,0.20628374101254437,True,Clearance
2023-03-11,14,150,Bundle,0.25989179562935505,True,Holiday Sale
2023-01-03,1,183,Bundle,0.35206803886775195,True,Summer Sale
2023-10-29,5,21,Bundle,0.34084293897637796,True,Summer Sale
2023-12-12,6,24,Bundle,0.1879115681626054,True,Clearance
2023-05-25,15,193,Bundle,0.38212201118620037,True,Clearance
2023-07-27,23,53,Bundle,0.1465783024781193,True,Summer Sale
2023-03-07,7,103,Discount,0.38931786849190153,True,Clearance
2023-01-08,8,35,Bundle,0.18726115494454476,True,Summer Sale
2023-01-18,19,180,Bundle,0.11885658150020445,True,Clearance
2023-03-27,16,176,Bundle,0.29786155971889217,True,Clearance
2023-07-01,10,102,Bundle,0.11301737762529505,True,Clearance
2023-05-08,22,135,Discount,0.21335504814572775,True,Clearance
2023-12-18,4,107,Discount,0.18417984693400796,True,Summer Sale
2023-10-16,22,9,Discount,0.33023596411719447,True,Summer Sale
2023-09-22,3,142,Bundle,0.37939759151920915,True,Clearance
2023-06-25,10,1,Discount,0.1622379433880427,True,Holiday Sale
2023-07-19,7,185,Bundle,0.37843527392378185,True,Holiday Sale
2023-09-30,15,22,Bundle,0.19217998402788616,True,Summer Sale
2023-09-19,2,149,Bundle,0.27762061650263525,True,Holiday Sale
2023-11-22,14,70,Bundle,0.35629528712258796,True,Clearance
2023-09-05,16,200,Discount,0.31479841439601963,True,Clearance
2023-07-29,7,2,Discount,0.3081249339958555,True,Holiday Sale
2023-04-15,15,6,Discount,0.3579304065991391,True,Clearance
2023-04-06,11,98,Discount,0.15745279063582787,True,Clearance
2023-12-25,14,165,Bundle,0.3481052748206306,True,Summer Sale
2023-07-10,4,64,Bundle,0.12213152275676512,True,Holiday Sale
2023-12-07,22,196,Bundle,0.18294414745611595,True,Summer Sale
2023-03-15,12,79,Discount,0.111555257243954,True,Summer Sale
2023-07-02,19,93,Bundle,0.3146269839114634,True,Summer Sale
2023-11-08,23,51,Discount,0.26751419486679295,True,Holiday Sale
2023-02-09,17,199,Bundle,0.24364266097892917,True,Holiday Sale
2023-04-18,9,20,Discount,0.33994625267000667,True,Clearance
2023-02-14,4,126,Discount,0.3292096943111159,True,Holiday Sale
2023-08-08,7,74,Discount,0.18999759713498465,True,Summer Sale
2023-02-15,22,128,Discount,0.10910308122152557,True,Holiday Sale
2023-06-03,25,29,Discount,0.11167032877699622,True,Summer Sale
2023-08-05,8,167,Discount,0.2034434862123468,True,Clearance
2023-09-21,10,36,Discount,0.13194167729875642,True,Summer Sale
2023-07-09,22,54,Bundle,0.277808638392717,True,Summer Sale
2023-07-27,6,169,Discount,0.32180247210054425,True,Summer Sale
2023-10-08,2,129,Bundle,0.27488891323024567,True,Clearance
2023-08-04,16,62,Discount,0.3286427426668217,True,Holiday Sale
2023-02-08,6,185,Discount,0.20831712563988816,True,Holiday Sale
2023-03-17,14,77,Bundle,0.3684759414762194,True,Clearance
2023-06-26,17,133,Discount,0.13537313990697492,True,Holiday Sale
2023-10-22,12,93,Discount,0.33862684653163155,True,Summer Sale
2023-02-26,5,67,Bundle,0.2622272229492548,True,Summer Sale
2023-06-24,20,84,Bundle,0.2505355605890281,True,Clearance
2023-02-07,22,84,Discount,0.15747813815973827,True,Summer Sale
2023-01-26,17,156,Bundle,0.10054024685270872,True,Summer Sale
2023-01-21,20,63,Bundle,0.2415693342848713,True,Holiday Sale
2023-02-02,7,144,Bundle,0.17139530199381975,True,Summer Sale
2023-04-26,19,27,Discount,0.3063638458245583,True,Holiday Sale
2023-08-03,5,200,Discount,0.2568688974313638,True,Clearance
2023-04-18,12,125,Bundle,0.39066391906707554,True,Summer Sale
2023-10-05,7,128,Bundle,0.1362324347381191,True,Clearance
2023-08-10,19,42,Bundle,0.2628106668755763,True,Clearance
2023-06-29,24,98,Discount,0.16966236176749955,True,Holiday Sale
2023-09-08,25,152,Discount,0.20722280274605404,True,Holiday Sale
2023-03-01,13,2,Discount,0.30432859981728977,True,Clearance
2023-12-24,2,196,Discount,0.37710345872522066,True,Clearance
2023-08-06,3,96,Bundle,0.3001383063054821,True,Summer Sale
2023-05-24,24,65,Discount,0.3189557220103818,True,Summer Sale
2023-03-01,2,81,Bundle,0.15413272791492555,True,Holiday Sale
2023-08-29,5,46,Discount,0.37538998918253497,True,Summer Sale
2023-05-19,23,13,Discount,0.21738432454439238,True,Holiday Sale
2023-02-21,8,98,Bundle,0.11223084585897565,True,Clearance
2023-10-30,17,73,Bundle,0.211036717063249,True,Clearance
2023-01-25,5,200,Bundle,0.3693852892737983,True,Holiday Sale
2023-02-18,3,156,Discount,0.25933027559722377,True,Holiday Sale
2023-09-05,10,8,Discount,0.10414139606218387,True,Holiday Sale
2023-06-29,19,128,Bundle,0.3100372697354765,True,Clearance
2023-03-20,11,40,Bundle,0.2546117034147072,True,Holiday Sale
2023-06-17,7,188,Discount,0.21484393408189956,True,Summer Sale
2023-08-23,19,14,Bundle,0.37545203693006746,True,Summer Sale
2023-11-26,17,72,Bundle,0.37098212927269913,True,Clearance
2023-08-30,4,48,Bundle,0.3472904807323972,True,Summer Sale
2023-02-25,5,7,Discount,0.32104202651885916,True,Summer Sale
2023-03-28,16,131,Discount,0.21997843350396498,True,Clearance
2023-10-23,12,89,Bundle,0.3274190674176978,True,Holiday Sale
2023-10-29,2,91,Bundle,0.17254519655224781,True,Summer Sale
2023-04-06,9,29,Bundle,0.33209450291795906,True,Holiday Sale
2023-02-06,11,26,Discount,0.3710242771276506,True,Holiday Sale
2023-04-23,3,67,Bundle,0.22107651698995942,True,Clearance
2023-05-16,23,195,Bundle,0.37452016546967004,True,Clearance
2023-12-13,18,50,Discount,0.16613302011605674,True,Holiday Sale
2023-10-10,8,192,Discount,0.30232648738474466,True,Holiday Sale
2023-05-16,21,116,Discount,0.34871578018536387,True,Holiday Sale
2023-04-21,20,45,Bundle,0.1048533183357685,True,Summer Sale
2023-02-15,19,160,Bundle,0.11785287656575841,True,Clearance
2023-06-13,21,190,Bundle,0.38708988301776615,True,Clearance
2023-01-24,6,131,Bundle,0.20481595480774636,True,Summer Sale
2023-04-26,12,121,Discount,0.2525694593395985,True,Clearance
2023-10-25,12,157,Bundle,0.16635663312684906,True,Clearance
2023-04-10,3,159,Discount,0.36987848318729777,True,Summer Sale
2023-03-05,24,130,Discount,0.39930110169085775,True,Summer Sale
2023-06-11,2,180,Bundle,0.3376670684746315,True,Holiday Sale
2023-07-23,12,138,Discount,0.30676291917435405,True,Summer Sale
2023-11-11,13,193,Discount,0.3696789485279779,True,Clearance
2023-09-14,4,195,Discount,0.38886114820158424,True,Summer Sale
2023-02-23,15,116,Discount,0.2615189083665283,True,Summer Sale
2023-02-27,23,37,Discount,0.1745516297537461,True,Summer Sale
2023-07-07,22,157,Bundle,0.319408731365304,True,Holiday Sale
2023-09-15,17,3,Bundle,0.2388793656747024,True,Holiday Sale
2023-06-18,13,9,Bundle,0.2775275673697284,True,Summer Sale
2023-10-19,3,2,Bundle,0.18469077726274713,True,Holiday Sale
2023-02-03,22,130,Bundle,0.317527727394038,True,Summer Sale
2023-04-14,9,28,Bundle,0.2474569441767018,True,Holiday Sale
2023-08-17,24,55,Bundle,0.32296801412736154,True,Clearance
2023-02-21,5,86,Bundle,0.22133898063687762,True,Holiday Sale
2023-09-19,20,35,Discount,0.23656942390691701,True,Summer Sale
2023-04-11,10,59,Discount,0.1510554943993925,True,Clearance
2023-05-06,16,194,Discount,0.20605238697450035,True,Summer Sale
2023-09-09,1,53,Bundle,0.22971404393407624,True,Summer Sale
2023-07-15,19,101,Bundle,0.3506425505287275,True,Clearance
2023-01-13,1,126,Bundle,0.26313314290409273,True,Clearance
2023-08-22,21,99,Discount,0.2806568882192181,True,Summer Sale
2023-08-19,18,24,Discount,0.25736597106814474,True,Summer Sale
2023-03-03,6,97,Bundle,0.1768041531177318,True,Holiday Sale
2023-06-17,21,112,Discount,0.14201826479696728,True,Summer Sale
2023-04-06,9,189,Bundle,0.37089519767417556,True,Summer Sale
2023-12-13,7,26,Bundle,0.32627701368755746,True,Clearance
2023-11-02,23,121,Discount,0.1312593779059442,True,Summer Sale
2023-03-26,20,116,Discount,0.3024000526683217,True,Summer Sale
2023-05-19,22,135,Discount,0.2837023039419926,True,Summer Sale
2023-01-14,17,98,Discount,0.26643084089808333,True,Summer Sale
2023-11-21,3,87,Bundle,0.1598077421572453,True,Holiday Sale
2023-03-07,14,136,Discount,0.2635138221337351,True,Holiday Sale
2023-07-21,16,12,Discount,0.23250921667904703,True,Summer Sale
2023-11-06,5,26,Discount,0.2971774878885595,True,Holiday Sale
2023-09-18,7,119,Bundle,0.21578700310611934,True,Holiday Sale
2023-05-13,21,23,Discount,0.10712673466480718,True,Summer Sale
2023-11-04,19,135,Bundle,0.3904878920224374,True,Holiday Sale
2023-08-10,25,112,Bundle,0.3002987524598243,True,Summer Sale
2023-02-27,3,91,Discount,0.10504836514704996,True,Clearance
2023-12-02,24,27,Discount,0.3022540786231666,True,Clearance
2023-08-11,3,183,Discount,0.21725944601814415,True,Summer Sale
2023-01-29,24,87,Discount,0.10416708493975696,True,Clearance
2023-01-24,12,11,Bundle,0.20749929803285733,True,Holiday Sale
2023-10-17,6,31,Discount,0.18294327071195432,True,Summer Sale
2023-10-12,21,12,Discount,0.2520517010668405,True,Holiday Sale
2023-07-25,10,64,Discount,0.16229763722628607,True,Holiday Sale
2023-02-18,1,59,Discount,0.11879939380879115,True,Holiday Sale
2023-06-24,8,103,Discount,0.25558167594504744,True,Holiday Sale
2023-03-19,10,100,Bundle,0.1556116968873998,True,Clearance
2023-04-14,13,3,Bundle,0.20485081240443026,True,Clearance
2023-03-20,24,71,Discount,0.21895999519750878,True,Clearance
2023-08-16,13,4,Bundle,0.17097965544930277,True,Holiday Sale
2023-10-24,10,169,Discount,0.2047259815484555,True,Clearance
2023-01-06,6,194,Bundle,0.33881155114942596,True,Clearance
2023-12-12,4,29,Discount,0.1645835868042713,True,Holiday Sale
2023-06-02,19,4,Discount,0.3046687252272241,True,Summer Sale
2023-04-30,16,177,Bundle,0.1575001003255926,True,Clearance
2023-01-15,3,105,Bundle,0.23619876353956065,True,Holiday Sale
2023-02-19,3,159,Bundle,0.39303663234847364,True,Summer Sale
2023-10-09,22,64,Bundle,0.2111309429956595,True,Clearance
2023-06-20,19,166,Bundle,0.37189979331320056,True,Summer Sale
2023-12-12,2,172,Bundle,0.2871303866272277,True,Summer Sale
2023-05-01,10,129,Bundle,0.2413132620910635,True,Clearance
2023-02-09,10,72,Discount,0.30566226620935905,True,Clearance
2023-07-22,6,160,Bundle,0.30962230229152354,True,Summer Sale
2023-08-18,16,29,Discount,0.26942869896027566,True,Summer Sale
2023-09-11,6,92,Discount,0.3375494861008541,True,Clearance
2023-02-10,10,86,Bundle,0.3676461366777193,True,Holiday Sale
2023-05-16,5,193,Discount,0.2586478263010674,True,Summer Sale
2023-11-10,16,189,Discount,0.26040397592292697,True,Summer Sale
2023-08-16,20,198,Bundle,0.30990754896366424,True,Summer Sale
2023-03-29,4,97,Bundle,0.16364515654872422,True,Holiday Sale
2023-07-07,14,37,Discount,0.34737537154018994,True,Holiday Sale
2023-12-04,20,133,Bundle,0.15255479004378802,True,Summer Sale
2023-09-21,7,160,Discount,0.3869146563595742,True,Clearance
2023-04-18,5,97,Discount,0.22854653254158658,True,Holiday Sale
2023-10-21,7,105,Discount,0.3647432410201241,True,Holiday Sale
2023-11-24,18,29,Bundle,0.21750126444589993,True,Holiday Sale
2023-09-29,7,115,Discount,0.3167554778564147,True,Summer Sale
2023-01-28,21,87,Discount,0.3235819918253369,True,Clearance
2023-12-30,9,118,Discount,0.24447474630133575,True,Clearance
2023-03-27,21,13,Discount,0.3894575872071292,True,Clearance
2023-10-21,22,54,Discount,0.24706900722359523,True,Holiday Sale
2023-08-26,22,56,Discount,0.3059704229178886,True,Summer Sale
2023-12-22,4,65,Discount,0.33363600275144123,True,Holiday Sale
2023-02-16,15,40,Discount,0.3929217520125379,True,Holiday Sale
2023-12-15,5,172,Bundle,0.19752960924834911,True,Holiday Sale
2023-03-30,2,59,Bundle,0.2828359948949549,True,Clearance
2023-10-21,5,156,Bundle,0.1403266400130389,True,Clearance
2023-07-18,23,185,Discount,0.35261445587556095,True,Clearance
2023-07-30,21,73,Bundle,0.17073123396681933,True,Summer Sale
2023-11-22,11,163,Bundle,0.18551179265334888,True,Holiday Sale
2023-05-31,24,43,Bundle,0.2649242317685666,True,Holiday Sale
2023-02-16,25,115,Discount,0.35770489135722927,True,Summer Sale
2023-12-19,11,148,Discount,0.10812912733467633,True,Summer Sale
2023-10-28,6,165,Discount,0.19208323399394964,True,Holiday Sale
2023-03-19,19,166,Bundle,0.33704197058162455,True,Holiday Sale
2023-02-19,11,34,Bundle,0.2667785449937793,True,Holiday Sale
2023-06-23,12,113,Discount,0.1235242167078505,True,Clearance
2023-01-17,3,130,Bundle,0.3082022705265265,True,Holiday Sale
2023-06-09,23,54,Bundle,0.2969955166151029,True,Summer Sale
2023-12-06,20,176,Discount,0.2585505341176689,True,Clearance
2023-09-13,10,130,Bundle,0.1353423652066349,True,Holiday Sale
2023-10-01,7,33,Discount,0.246443648494815,True,Holiday Sale
2023-07-22,16,114,Bundle,0.3363590413744977,True,Summer Sale
2023-11-04,15,145,Discount,0.24144434077561458,True,Summer Sale
2023-07-21,8,128,Bundle,0.3563129968097811,True,Clearance
2023-02-01,19,95,Discount,0.1055064040404889,True,Holiday Sale
2023-04-15,15,110,Bundle,0.36155309099763333,True,Summer Sale
2023-11-10,25,152,Bundle,0.3146953499756032,True,Clearance
2023-08-18,3,47,Discount,0.26845035045627585,True,Clearance
2023-09-13,2,73,Discount,0.34843373931308075,True,Clearance
2023-01-29,13,48,Bundle,0.1112776840537801,True,Summer Sale
2023-05-23,7,104,Discount,0.3060873692663477,True,Summer Sale
2023-09-22,3,56,Bundle,0.20441621149100836,True,Clearance
2023-08-07,19,10,Bundle,0.24186138182574826,True,Holiday Sale
2023-10-10,19,60,Bundle,0.15112696406421675,True,Clearance
2023-02-14,21,138,Discount,0.22001895235054916,True,Holiday Sale
2023-06-04,2,62,Discount,0.3739640263189907,True,Summer Sale
2023-02-11,24,193,Discount,0.20319799317888873,True,Holiday Sale
2023-02-27,16,130,Bundle,0.2133910883009416,True,Holiday Sale
2023-05-10,8,11,Bundle,0.14701470051180313,True,Summer Sale
2023-08-17,6,96,Bundle,0.31532921696570304,True,Holiday Sale
2023-01-01,23,61,Bundle,0.2827517640475391,True,Holiday Sale
2023-10-29,22,23,Bundle,0.37245679504643425,True,Holiday Sale
2023-07-15,1,195,Bundle,0.2860312592260513,True,Holiday Sale
2023-09-19,25,68,Bundle,0.31885348842595446,True,Holiday Sale
2023-06-09,24,162,Bundle,0.13051071185413035,True,Summer Sale
2023-01-17,20,90,Discount,0.15853835101445163,True,Clearance
2023-09-30,22,178,Bundle,0.16066515243922058,True,Summer Sale
2023-04-22,3,109,Bundle,0.15311766127131723,True,Clearance
2023-05-10,16,4,Bundle,0.2943484177726016,True,Clearance
2023-10-24,19,19,Bundle,0.2711332312360634,True,Holiday Sale
2023-09-03,16,28,Discount,0.1057826831871074,True,Summer Sale
2023-09-02,22,31,Discount,0.23601484540928158,True,Holiday Sale
2023-10-29,6,21,Discount,0.24343740598964378,True,Clearance
2023-11-28,11,108,Bundle,0.31111082698179804,True,Holiday Sale
2023-10-18,20,105,Discount,0.2918538473625881,True,Clearance
2023-07-23,16,178,Bundle,0.21699254270967666,True,Summer Sale
2023-11-04,4,46,Bundle,0.1471554572618805,True,Summer Sale
2023-12-29,5,179,Discount,0.223935668254336,True,Summer Sale
2023-08-11,23,151,Bundle,0.15382545954800772,True,Holiday Sale
2023-12-27,20,73,Discount,0.34298424791460935,True,Summer Sale
2023-08-19,23,126,Bundle,0.32330289284856384,True,Clearance
2023-11-21,24,172,Discount,0.11213248968735365,True,Clearance
2023-09-13,20,119,Bundle,0.2591248673545964,True,Summer Sale
2023-11-02,6,36,Discount,0.305516189360694,True,Clearance
2023-10-10,3,5,Discount,0.342485496591875,True,Summer Sale
2023-08-21,19,58,Bundle,0.15501672914684325,True,Summer Sale
2023-07-14,3,141,Discount,0.1751615020392841,True,Holiday Sale
2023-06-19,14,21,Discount,0.37717608095675326,True,Summer Sale
2023-01-02,25,44,Discount,0.2150119047192397,True,Holiday Sale
2023-07-05,2,16,Discount,0.3483368082406959,True,Holiday Sale
2023-05-25,11,22,Bundle,0.3480988297777678,True,Summer Sale
2023-01-08,18,160,Discount,0.13969692042452686,True,Clearance
2023-02-25,14,177,Bundle,0.2240777730133205,True,Clearance
2023-06-18,10,110,Bundle,0.28332656724551414,True,Summer Sale
2023-10-30,19,70,Bundle,0.2599518121784317,True,Clearance
2023-12-03,5,138,Bundle,0.12440933892448403,True,Holiday Sale
2023-03-18,4,132,Discount,0.14278754181256892,True,Summer Sale
2023-01-10,4,169,Bundle,0.31922590745256246,True,Summer Sale
2023-08-28,16,41,Bundle,0.128314993309205,True,Summer Sale
2023-12-17,18,67,Discount,0.13057830414372104,True,Clearance
2023-09-29,24,21,Bundle,0.3104210414121309,True,Clearance
2023-08-14,21,44,Bundle,0.3953707613719043,True,Summer Sale
2023-07-03,4,37,Bundle,0.10943690318977324,True,Holiday Sale
2023-04-16,4,196,Bundle,0.26200791450020827,True,Summer Sale
2023-09-07,21,60,Discount,0.3732140317328495,True,Clearance
2023-03-28,14,71,Discount,0.19613331681465423,True,Clearance
2023-01-24,17,102,Discount,0.21743021233086104,True,Clearance
2023-03-16,1,168,Discount,0.11011266232983914,True,Clearance
2023-06-04,9,17,Bundle,0.16327863466881493,True,Holiday Sale
2023-12-28,22,27,Bundle,0.11611984991027362,True,Holiday Sale
2023-07-28,5,2,Discount,0.35026183777083064,True,Summer Sale
2023-05-30,6,134,Discount,0.38213919996591306,True,Clearance
2023-09-30,16,137,Discount,0.189367522027332,True,Summer Sale
2023-03-08,2,15,Discount,0.3768140229204373,True,Summer Sale
2023-06-22,14,55,Discount,0.1008310783673869,True,Holiday Sale
2023-10-23,10,157,Bundle,0.2622227493946362,True,Clearance
2023-06-15,8,196,Discount,0.17123630162351355,True,Summer Sale
2023-01-27,5,176,Bundle,0.3986830352398646,True,Clearance
2023-01-24,3,176,Discount,0.3202138535154229,True,Clearance
2023-03-03,22,83,Bundle,0.22232392238119006,True,Summer Sale
2023-09-15,6,137,Discount,0.3494116367937477,True,Holiday Sale
2023-03-28,3,150,Bundle,0.2769983177101635,True,Clearance
2023-07-28,10,170,Bundle,0.3158278027008696,True,Summer Sale
2023-11-11,4,33,Bundle,0.1798299048882816,True,Holiday Sale
2023-03-23,4,112,Discount,0.3024840720602091,True,Summer Sale
2023-12-23,5,125,Discount,0.3610292577698643,True,Clearance
2023-08-25,14,129,Discount,0.36073012959871287,True,Clearance
2023-07-25,17,69,Bundle,0.32597700796376305,True,Clearance
2023-11-14,9,187,Discount,0.17919305331406765,True,Clearance
2023-08-01,1,67,Bundle,0.20433155529699218,True,Clearance
2023-12-31,3,39,Discount,0.14376329965285078,True,Clearance
2023-03-05,9,3,Bundle,0.19621968443335203,True,Summer Sale
2023-07-05,25,155,Bundle,0.2806057089202201,True,Holiday Sale
2023-10-17,6,197,Discount,0.33911808581961644,True,Summer Sale
2023-07-10,25,87,Bundle,0.2814514557143065,True,Summer Sale
2023-10-03,5,145,Discount,0.19846637656431387,True,Summer Sale
2023-06-09,11,1,Bundle,0.18685214267886552,True,Summer Sale
2023-03-22,13,76,Bundle,0.22094991191832353,True,Summer Sale
2023-09-29,6,104,Discount,0.11925515124006575,True,Summer Sale
2023-08-09,6,11,Discount,0.11648663635264375,True,Clearance
2023-12-16,23,184,Discount,0.38368224769948256,True,Holiday Sale
2023-12-18,13,147,Discount,0.13981686525734144,True,Holiday Sale
2023-02-09,10,150,Discount,0.10273241326064006,True,Clearance
2023-12-14,4,164,Bundle,0.350806132428473,True,Summer Sale
2023-07-19,15,122,Discount,0.21573198995344606,True,Summer Sale
2023-08-29,15,35,Discount,0.20398638779967268,True,Summer Sale
2023-07-11,14,13,Bundle,0.29970544787992304,True,Summer Sale
2023-09-06,16,23,Bundle,0.12327017957750877,True,Summer Sale
2023-07-23,16,68,Discount,0.1795918086167954,True,Summer Sale
2023-04-08,23,151,Discount,0.35909752752977153,True,Clearance
2023-01-22,2,97,Discount,0.33126840692356174,True,Clearance
2023-09-20,3,13,Bundle,0.32728841945546,True,Holiday Sale
2023-09-04,4,188,Discount,0.3449608837332229,True,Holiday Sale
2023-05-25,3,78,Discount,0.26572682339131504,True,Clearance
2023-05-08,1,164,Bundle,0.1116484313879617,True,Clearance
2023-07-09,20,36,Bundle,0.21126724922308385,True,Clearance
2023-06-01,25,25,Bundle,0.26168806388501104,True,Holiday Sale
2023-07-29,7,27,Discount,0.19396141962965818,True,Clearance
2023-06-28,1,158,Discount,0.20839486719229533,True,Holiday Sale
2023-08-11,14,22,Discount,0.303602415723109,True,Holiday Sale
2023-01-11,17,44,Bundle,0.19818977811836033,True,Holiday Sale
2023-02-15,17,106,Bundle,0.2351200444636674,True,Holiday Sale
2023-03-28,10,85,Discount,0.13854192097553436,True,Holiday Sale
2023-06-28,15,85,Discount,0.2848444721553404,True,Clearance
2023-09-15,9,179,Bundle,0.28114931417317934,True,Clearance
2023-11-16,8,60,Bundle,0.12459180819497476,True,Summer Sale
2023-11-10,11,173,Discount,0.11347537145381556,True,Clearance
2023-03-08,13,186,Bundle,0.26633397379614787,True,Summer Sale
2023-06-05,22,126,Discount,0.33042168744047345,True,Clearance
2023-07-22,4,100,Bundle,0.22469248570439587,True,Clearance
2023-05-31,21,182,Discount,0.1898212540733043,True,Holiday Sale
2023-08-30,10,145,Bundle,0.11271937532400174,True,Holiday Sale
2023-06-06,11,197,Bundle,0.1013480176991035,True,Summer Sale
2023-08-31,1,15,Discount,0.3484954262232429,True,Holiday Sale
2023-02-23,5,120,Discount,0.33807770181580243,True,Summer Sale
2023-06-12,15,3,Bundle,0.38774131794190103,True,Summer Sale
2023-05-19,4,72,Discount,0.10096791772973555,True,Summer Sale
2023-03-01,2,102,Bundle,0.38642649705198207,True,Summer Sale
2023-06-06,1,189,Discount,0.3915635350044945,True,Summer Sale
2023-07-28,4,44,Discount,0.1632515313827182,True,Clearance
2023-07-25,16,51,Discount,0.20428673013760812,True,Clearance
2023-10-05,3,46,Bundle,0.37542837020019915,True,Summer Sale
2023-07-23,16,162,Discount,0.28426086873817,True,Clearance
2023-04-06,21,13,Discount,0.2662383650049198,True,Clearance
2023-10-06,17,160,Discount,0.11116192598434488,True,Summer Sale
2023-11-05,16,18,Bundle,0.2703269758271684,True,Clearance
2023-09-09,4,131,Discount,0.38149076066480525,True,Clearance
2023-12-07,19,157,Discount,0.20123422959909587,True,Holiday Sale
2023-04-10,7,19,Discount,0.27541784813746784,True,Clearance
2023-03-13,3,18,Bundle,0.3975559125167605,True,Holiday Sale
2023-02-07,21,164,Discount,0.23852367853590212,True,Summer Sale
2023-08-29,1,8,Bundle,0.32465888237240015,True,Clearance
2023-01-29,11,149,Bundle,0.251218642078754,True,Clearance
2023-09-11,6,63,Bundle,0.3879290329724093,True,Clearance
2023-12-22,18,163,Discount,0.2152063836330094,True,Clearance
2023-05-30,8,27,Bundle,0.14198719171531368,True,Clearance
2023-10-29,1,85,Bundle,0.3954836101967023,True,Holiday Sale
2023-03-13,23,113,Discount,0.21651244694259258,True,Holiday Sale
2023-07-13,17,130,Discount,0.3201581424689838,True,Clearance
2023-01-17,13,150,Bundle,0.35378501691094744,True,Clearance
2023-08-11,3,164,Bundle,0.22519910938782442,True,Summer Sale
2023-02-21,9,31,Discount,0.36960968129388627,True,Summer Sale
2023-10-01,21,97,Discount,0.29603824363689396,True,Summer Sale
2023-05-29,4,92,Discount,0.24544453916088158,True,Clearance
2023-07-13,14,183,Discount,0.21402017109549162,True,Summer Sale
2023-09-29,25,55,Discount,0.3708833441757743,True,Clearance
2023-03-19,16,195,Bundle,0.3165495278722289,True,Holiday Sale
2023-10-02,1,104,Discount,0.3629404255594322,True,Holiday Sale
